CompetitionID,SessionID,GameID,EndID,RefTeamID,OppTeamID,RefScoreDiffStartOfEnd,RefHasHammerStartOfEnd,RefEndDifferential,PPUsedThisEnd,RefPPAvailableBeforeEnd,OppPPAvailableBeforeEnd,EarlyQuit,MaxEndInGame,RefEloDiff
23240026,8,1,4,44,10,3,0,-3,0,1,1,0,8,-120.78004844349607
23240026,8,1,5,10,44,0,0,2,0,1,1,0,8,120.78004844349607
23240026,8,1,5,44,10,0,1,-2,0,1,1,0,8,-120.78004844349607
23240026,8,1,6,10,44,2,0,-1,0,1,1,0,8,120.78004844349607
23240026,8,1,6,44,10,-2,1,1,0,1,1,0,8,-120.78004844349607
23240026,8,1,7,10,44,1,1,1,1,0,1,0,8,120.78004844349607
23240026,8,1,7,44,10,-1,0,-1,-1,1,0,0,8,-120.78004844349607
23240026,8,1,8,10,44,2,0,0,-1,0,0,0,8,120.78004844349607
23240026,8,1,8,44,10,-2,1,0,1,0,0,0,8,-120.78004844349607
23240026,8,2,1,19,30,0,1,1,0,1,1,0,6,160.28265469566077
23240026,8,2,1,30,19,0,0,-1,0,1,1,0,6,-160.28265469566077
23240026,8,2,2,19,30,1,0,3,0,1,1,0,6,160.28265469566077
23240026,8,2,2,30,19,-1,1,-3,0,1,1,0,6,-160.28265469566077
23240026,8,2,3,19,30,4,0,1,0,1,1,0,6,160.28265469566077
23240026,8,2,3,30,19,-4,1,-1,0,1,1,0,6,-160.28265469566077
23240026,8,2,4,19,30,5,0,-1,-1,1,0,0,6,160.28265469566077
23240026,8,2,4,30,19,-5,1,1,1,0,1,0,6,-160.28265469566077
23240026,8,2,5,19,30,4,1,1,0,1,0,0,6,160.28265469566077
23240026,8,2,5,30,19,-4,0,-1,0,0,1,0,6,-160.28265469566077
23240026,8,2,6,19,30,5,0,1,0,1,0,1,6,160.28265469566077
23240026,8,2,6,30,19,-5,1,-1,0,0,1,1,6,-160.28265469566077
23240026,8,3,1,25,46,0,1,2,0,1,1,0,7,-195.13332143101138
23240026,8,3,1,46,25,0,0,-2,0,1,1,0,7,195.13332143101138
23240026,8,3,2,25,46,2,0,-1,0,1,1,0,7,-195.13332143101138
23240026,8,3,2,46,25,-2,1,1,0,1,1,0,7,195.13332143101138
23240026,8,3,3,25,46,1,1,-1,0,1,1,0,7,-195.13332143101138
23240026,8,3,3,46,25,-1,0,1,0,1,1,0,7,195.13332143101138
23240026,8,3,4,25,46,0,1,-1,0,1,1,0,7,-195.13332143101138
23240026,8,3,4,46,25,0,0,1,0,1,1,0,7,195.13332143101138
23240026,8,3,5,25,46,-1,1,2,0,1,1,0,7,-195.13332143101138
23240026,8,3,5,46,25,1,0,-2,0,1,1,0,7,195.13332143101138
23240026,8,3,6,25,46,1,0,-1,-1,1,0,0,7,-195.13332143101138
23240026,8,3,6,46,25,-1,1,1,1,0,1,0,7,195.13332143101138
23240026,8,3,7,25,46,0,1,5,1,0,0,1,7,-195.13332143101138
23240026,8,3,7,46,25,0,0,-5,-1,0,0,1,7,195.13332143101138
23240026,8,4,1,14,20,0,1,-1,0,1,1,0,8,45.959854169737355
23240026,8,4,1,20,14,0,0,1,0,1,1,0,8,-45.959854169737355
23240026,8,4,2,14,20,-1,1,-1,0,1,1,0,8,45.959854169737355
23240026,8,4,2,20,14,1,0,1,0,1,1,0,8,-45.959854169737355
23240026,8,4,3,14,20,-2,1,-2,0,1,1,0,8,45.959854169737355
23240026,8,4,3,20,14,2,0,2,0,1,1,0,8,-45.959854169737355
23240026,8,4,4,14,20,-4,1,-4,0,1,1,0,8,45.959854169737355
23240026,8,4,4,20,14,4,0,4,0,1,1,0,8,-45.959854169737355
23240026,8,4,5,14,20,-8,1,2,1,0,1,0,8,45.959854169737355
23240026,8,4,5,20,14,8,0,-2,-1,1,0,0,8,-45.959854169737355
23240026,8,4,6,14,20,-6,0,1,-1,0,0,0,8,45.959854169737355
23240026,8,4,6,20,14,6,1,-1,1,0,0,0,8,-45.959854169737355
23240026,8,4,7,14,20,-5,0,1,0,0,0,0,8,45.959854169737355
23240026,8,4,7,20,14,5,1,-1,0,0,0,0,8,-45.959854169737355
23240026,8,4,8,14,20,-4,0,0,0,0,0,0,8,45.959854169737355
23240026,8,4,8,20,14,4,1,0,0,0,0,0,8,-45.959854169737355
23240026,8,5,1,22,43,0,1,3,0,1,1,0,6,85.41978113511436
23240026,8,5,1,43,22,0,0,-3,0,1,1,0,6,-85.41978113511436
23240026,8,5,2,22,43,3,0,2,0,1,1,0,6,85.41978113511436
23240026,8,5,2,43,22,-3,1,-2,0,1,1,0,6,-85.41978113511436
23240026,8,5,3,22,43,5,0,1,-1,1,0,0,6,85.41978113511436
23240026,8,5,3,43,22,-5,1,-1,1,0,1,0,6,-85.41978113511436
23240026,8,5,4,22,43,6,0,2,0,1,0,0,6,85.41978113511436
23240026,8,5,4,43,22,-6,1,-2,0,0,1,0,6,-85.41978113511436
23240026,8,5,5,22,43,8,0,-2,0,1,0,0,6,85.41978113511436
23240026,8,5,5,43,22,-8,1,2,0,0,1,0,6,-85.41978113511436
23240026,8,5,6,22,43,6,1,1,0,1,0,1,6,85.41978113511436
23240026,8,5,6,43,22,-6,0,-1,0,0,1,1,6,-85.41978113511436
23240026,9,1,1,24,51,0,0,-1,0,1,1,0,7,357.0625138736532
23240026,9,1,1,51,24,0,1,1,0,1,1,0,7,-357.0625138736532
23240026,9,1,2,24,51,-1,1,2,0,1,1,0,7,357.0625138736532
23240026,9,1,2,51,24,1,0,-2,0,1,1,0,7,-357.0625138736532
23240026,9,1,3,24,51,1,0,2,0,1,1,0,7,357.0625138736532
23240026,9,1,3,51,24,-1,1,-2,0,1,1,0,7,-357.0625138736532
23240026,9,1,4,24,51,3,0,-1,0,1,1,0,7,357.0625138736532
23240026,9,1,4,51,24,-3,1,1,0,1,1,0,7,-357.0625138736532
23240026,9,1,5,24,51,2,1,1,0,1,1,0,7,357.0625138736532
23240026,9,1,5,51,24,-2,0,-1,0,1,1,0,7,-357.0625138736532
23240026,9,1,6,24,51,3,0,-1,-1,1,0,0,7,357.0625138736532
23240026,9,1,6,51,24,-3,1,1,1,0,1,0,7,-357.0625138736532
23240026,9,1,7,24,51,2,1,3,1,0,0,1,7,357.0625138736532
23240026,9,1,7,51,24,-2,0,-3,-1,0,0,1,7,-357.0625138736532
23240026,9,2,1,15,17,0,0,-3,0,1,1,0,8,-245.5998815850396
23240026,9,2,1,17,15,0,1,3,0,1,1,0,8,245.5998815850396
23240026,9,2,2,15,17,-3,1,1,0,1,1,0,8,-245.5998815850396
23240026,9,2,2,17,15,3,0,-1,0,1,1,0,8,245.5998815850396
23240026,9,2,3,15,17,-2,0,-2,0,1,1,0,8,-245.5998815850396
23240026,9,2,3,17,15,2,1,2,0,1,1,0,8,245.5998815850396
23240026,9,2,4,15,17,-4,1,1,0,1,1,0,8,-245.5998815850396
23240026,9,2,4,17,15,4,0,-1,0,1,1,0,8,245.5998815850396
23240026,9,2,5,15,17,-3,0,1,0,1,1,0,8,-245.5998815850396
23240026,9,2,5,17,15,3,1,-1,0,1,1,0,8,245.5998815850396
23240026,9,2,6,15,17,-2,0,-1,-1,1,0,0,8,-245.5998815850396
23240026,9,2,6,17,15,2,1,1,1,0,1,0,8,245.5998815850396
23240026,9,2,7,15,17,-3,1,1,1,0,0,0,8,-245.5998815850396
23240026,9,2,7,17,15,3,0,-1,-1,0,0,0,8,245.5998815850396
23240026,9,2,8,15,17,-2,0,-1,0,0,0,0,8,-245.5998815850396
23240026,9,2,8,17,15,2,1,1,0,0,0,0,8,245.5998815850396
23240026,9,3,1,11,13,0,1,3,0,1,1,0,8,18.968763314358966
23240026,9,3,1,13,11,0,0,-3,0,1,1,0,8,-18.968763314358966
23240026,9,3,2,11,13,3,0,-4,0,1,1,0,8,18.968763314358966
23240026,9,3,2,13,11,-3,1,4,0,1,1,0,8,-18.968763314358966
23240026,9,3,3,11,13,-1,1,4,0,1,1,0,8,18.968763314358966
23240026,9,3,3,13,11,1,0,-4,0,1,1,0,8,-18.968763314358966
23240026,9,3,4,11,13,3,0,-1,0,1,1,0,8,18.968763314358966
23240026,9,3,4,13,11,-3,1,1,0,1,1,0,8,-18.968763314358966
23240026,9,3,5,11,13,2,1,1,0,1,1,0,8,18.968763314358966
23240026,9,3,5,13,11,-2,0,-1,0,1,1,0,8,-18.968763314358966
23240026,9,3,6,11,13,3,0,-3,-1,1,0,0,8,18.968763314358966
23240026,9,3,6,13,11,-3,1,3,1,0,1,0,8,-18.968763314358966
23240026,9,3,7,11,13,0,1,-1,1,0,0,0,8,18.968763314358966
23240026,9,3,7,13,11,0,0,1,-1,0,0,0,8,-18.968763314358966
23240026,9,3,8,11,13,-1,1,-1,0,0,0,0,8,18.968763314358966
23240026,9,3,8,13,11,1,0,1,0,0,0,0,8,-18.968763314358966
23240026,9,4,1,16,34,0,1,2,0,1,1,0,8,254.76449350630605
23240026,9,4,1,34,16,0,0,-2,0,1,1,0,8,-254.76449350630605
23240026,9,4,2,16,34,2,0,2,0,1,1,0,8,254.76449350630605
23240026,9,4,2,34,16,-2,1,-2,0,1,1,0,8,-254.76449350630605
23240026,9,4,3,16,34,4,0,2,0,1,1,0,8,254.76449350630605
23240026,9,4,3,34,16,-4,1,-2,0,1,1,0,8,-254.76449350630605
23240026,9,4,4,16,34,6,0,-1,-1,1,0,0,8,254.76449350630605
23240026,9,4,4,34,16,-6,1,1,1,0,1,0,8,-254.76449350630605
23240026,9,4,5,16,34,5,1,1,1,0,0,0,8,254.76449350630605
23240026,9,4,5,34,16,-5,0,-1,-1,0,0,0,8,-254.76449350630605
23240026,9,4,6,16,34,6,0,-1,0,0,0,0,8,254.76449350630605
23240026,9,4,6,34,16,-6,1,1,0,0,0,0,8,-254.76449350630605
23240026,9,4,7,16,34,5,1,-2,0,0,0,0,8,254.76449350630605
23240026,9,4,7,34,16,-5,0,2,0,0,0,0,8,-254.76449350630605
23240026,9,4,8,16,34,3,1,0,0,0,0,0,8,254.76449350630605
23240026,9,4,8,34,16,-3,0,0,0,0,0,0,8,-254.76449350630605
23240026,9,5,1,18,37,0,1,2,0,1,1,0,8,-39.694531433015754
23240026,9,5,1,37,18,0,0,-2,0,1,1,0,8,39.694531433015754
23240026,9,5,2,18,37,2,0,-1,0,1,1,0,8,-39.694531433015754
23240026,9,5,2,37,18,-2,1,1,0,1,1,0,8,39.694531433015754
23240026,9,5,3,18,37,1,1,2,0,1,1,0,8,-39.694531433015754
23240026,9,5,3,37,18,-1,0,-2,0,1,1,0,8,39.694531433015754
23240026,9,5,4,18,37,3,0,1,0,1,1,0,8,-39.694531433015754
23240026,9,5,4,37,18,-3,1,-1,0,1,1,0,8,39.694531433015754
23240026,9,5,5,18,37,4,0,-3,-1,1,0,0,8,-39.694531433015754
23240026,9,5,5,37,18,-4,1,3,1,0,1,0,8,39.694531433015754
23240026,9,5,6,18,37,1,1,2,0,1,0,0,8,-39.694531433015754
23240026,9,5,6,37,18,-1,0,-2,0,0,1,0,8,39.694531433015754
23240026,9,5,7,18,37,3,0,1,0,1,0,0,8,-39.694531433015754
23240026,9,5,7,37,18,-3,1,-1,0,0,1,0,8,39.694531433015754
23240026,9,5,8,18,37,4,0,0,0,1,0,0,8,-39.694531433015754
23240026,9,5,8,37,18,-4,1,0,0,0,1,0,8,39.694531433015754
23240026,10,1,1,19,25,0,1,1,0,1,1,0,7,237.80933048807378
23240026,10,1,1,25,19,0,0,-1,0,1,1,0,7,-237.80933048807378
23240026,10,1,2,19,25,1,0,1,0,1,1,0,7,237.80933048807378
23240026,10,1,2,25,19,-1,1,-1,0,1,1,0,7,-237.80933048807378
23240026,10,1,3,19,25,2,0,-1,0,1,1,0,7,237.80933048807378
23240026,10,1,3,25,19,-2,1,1,0,1,1,0,7,-237.80933048807378
23240026,10,1,4,19,25,1,1,2,0,1,1,0,7,237.80933048807378
23240026,10,1,4,25,19,-1,0,-2,0,1,1,0,7,-237.80933048807378
23240026,10,1,5,19,25,3,0,-1,0,1,1,0,7,237.80933048807378
23240026,10,1,5,25,19,-3,1,1,0,1,1,0,7,-237.80933048807378
23240026,10,1,6,19,25,2,1,1,1,0,1,0,7,237.80933048807378
23240026,10,1,6,25,19,-2,0,-1,-1,1,0,0,7,-237.80933048807378
23240026,10,1,7,19,25,3,0,1,-1,0,0,1,7,237.80933048807378
23240026,10,1,7,25,19,-3,1,-1,1,0,0,1,7,-237.80933048807378
23240026,10,2,1,22,44,0,0,-5,0,1,1,0,6,-43.88018190325738
23240026,10,2,1,44,22,0,1,5,0,1,1,0,6,43.88018190325738
23240026,10,2,2,22,44,-5,1,1,0,1,1,0,6,-43.88018190325738
23240026,10,2,2,44,22,5,0,-1,0,1,1,0,6,43.88018190325738
23240026,10,2,3,22,44,-4,0,1,0,1,1,0,6,-43.88018190325738
23240026,10,2,3,44,22,4,1,-1,0,1,1,0,6,43.88018190325738
23240026,10,2,4,22,44,-3,0,-1,0,1,1,0,6,-43.88018190325738
23240026,10,2,4,44,22,3,1,1,0,1,1,0,6,43.88018190325738
23240026,10,2,5,22,44,-4,1,1,1,0,1,0,6,-43.88018190325738
23240026,10,2,5,44,22,4,0,-1,-1,1,0,0,6,43.88018190325738
23240026,10,2,6,22,44,-3,0,-3,0,0,1,1,6,-43.88018190325738
23240026,10,2,6,44,22,3,1,3,0,1,0,1,6,43.88018190325738
23240026,10,3,1,10,14,0,1,-1,0,1,1,0,7,-22.832727443944123
23240026,10,3,1,14,10,0,0,1,0,1,1,0,7,22.832727443944123
23240026,10,3,2,10,14,-1,1,3,0,1,1,0,7,-22.832727443944123
23240026,10,3,2,14,10,1,0,-3,0,1,1,0,7,22.832727443944123
23240026,10,3,3,10,14,2,0,1,0,1,1,0,7,-22.832727443944123
23240026,10,3,3,14,10,-2,1,-1,0,1,1,0,7,22.832727443944123
23240026,10,3,4,10,14,3,0,-1,0,1,1,0,7,-22.832727443944123
23240026,10,3,4,14,10,-3,1,1,0,1,1,0,7,22.832727443944123
23240026,10,3,5,10,14,2,1,2,0,1,1,0,7,-22.832727443944123
23240026,10,3,5,14,10,-2,0,-2,0,1,1,0,7,22.832727443944123
23240026,10,3,6,10,14,4,0,-3,-1,1,0,0,7,-22.832727443944123
23240026,10,3,6,14,10,-4,1,3,1,0,1,0,7,22.832727443944123
23240026,10,3,7,10,14,1,1,6,1,0,0,1,7,-22.832727443944123
23240026,10,3,7,14,10,-1,0,-6,-1,0,0,1,7,22.832727443944123
23240026,10,4,1,43,46,0,0,-1,0,1,1,0,9,-222.82296480098103
23240026,10,4,1,46,43,0,1,1,0,1,1,0,9,222.82296480098103
23240026,10,4,2,43,46,-1,1,-1,0,1,1,0,9,-222.82296480098103
23240026,10,4,2,46,43,1,0,1,0,1,1,0,9,222.82296480098103
23240026,10,4,3,43,46,-2,1,-1,0,1,1,0,9,-222.82296480098103
23240026,10,4,3,46,43,2,0,1,0,1,1,0,9,222.82296480098103
23240026,10,4,4,43,46,-3,1,1,0,1,1,0,9,-222.82296480098103
23240026,10,4,4,46,43,3,0,-1,0,1,1,0,9,222.82296480098103
23240026,10,4,5,43,46,-2,0,1,0,1,1,0,9,-222.82296480098103
23240026,10,4,5,46,43,2,1,-1,0,1,1,0,9,222.82296480098103
23240026,10,4,6,43,46,-1,0,-2,0,1,1,0,9,-222.82296480098103
23240026,10,4,6,46,43,1,1,2,0,1,1,0,9,222.82296480098103
23240026,10,4,7,43,46,-3,1,2,1,0,1,0,9,-222.82296480098103
23240026,10,4,7,46,43,3,0,-2,-1,1,0,0,9,222.82296480098103
23240026,10,4,8,43,46,-1,0,1,-1,0,0,0,9,-222.82296480098103
23240026,10,4,8,46,43,1,1,-1,1,0,0,0,9,222.82296480098103
23240026,10,4,9,43,46,0,0,1,0,0,0,0,9,-222.82296480098103
23240026,10,4,9,46,43,0,1,-1,0,0,0,0,9,222.82296480098103
23240026,10,5,1,20,30,0,1,1,0,1,1,0,8,121.73656559369192
23240026,10,5,1,30,20,0,0,-1,0,1,1,0,8,-121.73656559369192
23240026,10,5,2,20,30,1,0,-2,0,1,1,0,8,121.73656559369192
23240026,10,5,2,30,20,-1,1,2,0,1,1,0,8,-121.73656559369192
23240026,10,5,3,20,30,-1,1,1,0,1,1,0,8,121.73656559369192
23240026,10,5,3,30,20,1,0,-1,0,1,1,0,8,-121.73656559369192
23240026,10,5,4,20,30,0,0,1,0,1,1,0,8,121.73656559369192
23240026,10,5,4,30,20,0,1,-1,0,1,1,0,8,-121.73656559369192
23240026,10,5,5,20,30,1,0,1,0,1,1,0,8,121.73656559369192
23240026,10,5,5,30,20,-1,1,-1,0,1,1,0,8,-121.73656559369192
23240026,10,5,6,20,30,2,0,-1,-1,1,0,0,8,121.73656559369192
23240026,10,5,6,30,20,-2,1,1,1,0,1,0,8,-121.73656559369192
23240026,10,5,7,20,30,1,1,1,1,0,0,0,8,121.73656559369192
23240026,10,5,7,30,20,-1,0,-1,-1,0,0,0,8,-121.73656559369192
23240026,10,5,8,20,30,2,0,-1,0,0,0,0,8,121.73656559369192
23240026,10,5,8,30,20,-2,1,1,0,0,0,0,8,-121.73656559369192
23240026,11,1,1,17,37,0,1,1,0,1,1,0,7,41.83484039441714
23240026,11,1,1,37,17,0,0,-1,0,1,1,0,7,-41.83484039441714
23240026,11,1,2,17,37,1,0,-1,0,1,1,0,7,41.83484039441714
23240026,11,1,2,37,17,-1,1,1,0,1,1,0,7,-41.83484039441714
23240026,11,1,3,17,37,0,1,5,0,1,1,0,7,41.83484039441714
23240026,11,1,3,37,17,0,0,-5,0,1,1,0,7,-41.83484039441714
23240026,11,1,4,17,37,5,0,-1,-1,1,0,0,7,41.83484039441714
23240026,11,1,4,37,17,-5,1,1,1,0,1,0,7,-41.83484039441714
23240026,11,1,5,17,37,4,1,2,0,1,0,0,7,41.83484039441714
23240026,11,1,5,37,17,-4,0,-2,0,0,1,0,7,-41.83484039441714
23240026,11,1,6,17,37,6,0,-2,0,1,0,0,7,41.83484039441714
23240026,11,1,6,37,17,-6,1,2,0,0,1,0,7,-41.83484039441714
23240026,11,1,7,17,37,4,1,1,1,0,0,1,7,41.83484039441714
23240026,11,1,7,37,17,-4,0,-1,-1,0,0,1,7,-41.83484039441714
23240026,11,2,1,11,24,0,1,-1,0,1,1,0,8,-269.52669757634135
23240026,11,2,1,24,11,0,0,1,0,1,1,0,8,269.52669757634135
23240026,11,2,2,11,24,-1,1,-2,0,1,1,0,8,-269.52669757634135
23240026,11,2,2,24,11,1,0,2,0,1,1,0,8,269.52669757634135
23240026,11,2,3,11,24,-3,1,1,0,1,1,0,8,-269.52669757634135
23240026,11,2,3,24,11,3,0,-1,0,1,1,0,8,269.52669757634135
23240026,11,2,4,11,24,-2,0,1,0,1,1,0,8,-269.52669757634135
23240026,11,2,4,24,11,2,1,-1,0,1,1,0,8,269.52669757634135
23240026,11,2,5,11,24,-1,0,-2,0,1,1,0,8,-269.52669757634135
23240026,11,2,5,24,11,1,1,2,0,1,1,0,8,269.52669757634135
23240026,11,2,6,11,24,-3,1,2,1,0,1,0,8,-269.52669757634135
23240026,11,2,6,24,11,3,0,-2,-1,1,0,0,8,269.52669757634135
23240026,11,2,7,11,24,-1,0,-1,-1,0,0,0,8,-269.52669757634135
23240026,11,2,7,24,11,1,1,1,1,0,0,0,8,269.52669757634135
23240026,11,2,8,11,24,-2,1,-3,0,0,0,0,8,-269.52669757634135
23240026,11,2,8,24,11,2,0,3,0,0,0,0,8,269.52669757634135
23240026,11,3,1,18,34,0,1,3,0,1,1,0,6,229.55082148519455
23240026,11,3,1,34,18,0,0,-3,0,1,1,0,6,-229.55082148519455
23240026,11,3,2,18,34,3,0,1,0,1,1,0,6,229.55082148519455
23240026,11,3,2,34,18,-3,1,-1,0,1,1,0,6,-229.55082148519455
23240026,11,3,3,18,34,4,0,1,0,1,1,0,6,229.55082148519455
23240026,11,3,3,34,18,-4,1,-1,0,1,1,0,6,-229.55082148519455
23240026,11,3,4,18,34,5,0,-1,-1,1,0,0,6,229.55082148519455
23240026,11,3,4,34,18,-5,1,1,1,0,1,0,6,-229.55082148519455
23240026,11,3,5,18,34,4,1,2,0,1,0,0,6,229.55082148519455
23240026,11,3,5,34,18,-4,0,-2,0,0,1,0,6,-229.55082148519455
23240026,11,3,6,18,34,6,0,1,0,1,0,1,6,229.55082148519455
23240026,11,3,6,34,18,-6,1,-1,0,0,1,1,6,-229.55082148519455
23240026,11,4,1,13,51,0,0,-2,0,1,1,0,8,68.56705298295287
23240026,11,4,1,51,13,0,1,2,0,1,1,0,8,-68.56705298295287
23240026,11,4,2,13,51,-2,1,-2,0,1,1,0,8,68.56705298295287
23240026,11,4,2,51,13,2,0,2,0,1,1,0,8,-68.56705298295287
23240026,11,4,3,13,51,-4,1,1,0,1,1,0,8,68.56705298295287
23240026,11,4,3,51,13,4,0,-1,0,1,1,0,8,-68.56705298295287
23240026,11,4,4,13,51,-3,0,1,0,1,1,0,8,68.56705298295287
23240026,11,4,4,51,13,3,1,-1,0,1,1,0,8,-68.56705298295287
23240026,11,4,5,13,51,-2,0,-1,0,1,1,0,8,68.56705298295287
23240026,11,4,5,51,13,2,1,1,0,1,1,0,8,-68.56705298295287
23240026,11,4,6,13,51,-3,1,2,1,0,1,0,8,68.56705298295287
23240026,11,4,6,51,13,3,0,-2,-1,1,0,0,8,-68.56705298295287
23240026,11,4,7,13,51,-1,0,-2,-1,0,0,0,8,68.56705298295287
23240026,11,4,7,51,13,1,1,2,1,0,0,0,8,-68.56705298295287
23240026,11,4,8,13,51,-3,1,0,0,0,0,0,8,68.56705298295287
23240026,11,4,8,51,13,3,0,0,0,0,0,0,8,-68.56705298295287
23240026,11,5,1,15,16,0,1,-1,0,1,1,0,8,-189.28418177871822
23240026,11,5,1,16,15,0,0,1,0,1,1,0,8,189.28418177871822
23240026,11,5,2,15,16,-1,1,1,0,1,1,0,8,-189.28418177871822
23240026,11,5,2,16,15,1,0,-1,0,1,1,0,8,189.28418177871822
23240026,11,5,3,15,16,0,0,-1,0,1,1,0,8,-189.28418177871822
23240026,11,5,3,16,15,0,1,1,0,1,1,0,8,189.28418177871822
23240026,11,5,4,15,16,-1,1,2,0,1,1,0,8,-189.28418177871822
23240026,11,5,4,16,15,1,0,-2,0,1,1,0,8,189.28418177871822
23240026,11,5,5,15,16,1,0,-2,0,1,1,0,8,-189.28418177871822
23240026,11,5,5,16,15,-1,1,2,0,1,1,0,8,189.28418177871822
23240026,11,5,6,15,16,-1,1,1,1,0,1,0,8,-189.28418177871822
23240026,11,5,6,16,15,1,0,-1,-1,1,0,0,8,189.28418177871822
23240026,11,5,7,15,16,0,0,-3,-1,0,0,0,8,-189.28418177871822
23240026,11,5,7,16,15,0,1,3,1,0,0,0,8,189.28418177871822
23240026,11,5,8,15,16,-3,1,1,0,0,0,0,8,-189.28418177871822
23240026,11,5,8,16,15,3,0,-1,0,0,0,0,8,189.28418177871822
23240026,12,1,1,20,44,0,0,1,0,1,1,0,8,97.65292171770284
23240026,12,1,1,44,20,0,1,-1,0,1,1,0,8,-97.65292171770284
23240026,12,1,2,20,44,1,0,-2,0,1,1,0,8,97.65292171770284
23240026,12,1,2,44,20,-1,1,2,0,1,1,0,8,-97.65292171770284
23240026,12,1,3,20,44,-1,1,-1,0,1,1,0,8,97.65292171770284
23240026,12,1,3,44,20,1,0,1,0,1,1,0,8,-97.65292171770284
23240026,12,1,4,20,44,-2,1,1,0,1,1,0,8,97.65292171770284
23240026,12,1,4,44,20,2,0,-1,0,1,1,0,8,-97.65292171770284
23240026,12,1,5,20,44,-1,0,1,0,1,1,0,8,97.65292171770284
23240026,12,1,5,44,20,1,1,-1,0,1,1,0,8,-97.65292171770284
23240026,12,1,6,20,44,0,0,-2,0,1,1,0,8,97.65292171770284
23240026,12,1,6,44,20,0,1,2,0,1,1,0,8,-97.65292171770284
23240026,12,1,7,20,44,-2,1,2,1,0,1,0,8,97.65292171770284
23240026,12,1,7,44,20,2,0,-2,-1,1,0,0,8,-97.65292171770284
23240026,12,1,8,20,44,0,0,-2,-1,0,0,0,8,97.65292171770284
23240026,12,1,8,44,20,0,1,2,1,0,0,0,8,-97.65292171770284
23240026,12,2,1,14,25,0,1,2,0,1,1,0,8,245.2230955558423
23240026,12,2,1,25,14,0,0,-2,0,1,1,0,8,-245.2230955558423
23240026,12,2,2,14,25,2,0,-1,0,1,1,0,8,245.2230955558423
23240026,12,2,2,25,14,-2,1,1,0,1,1,0,8,-245.2230955558423
23240026,12,2,3,14,25,1,1,2,0,1,1,0,8,245.2230955558423
23240026,12,2,3,25,14,-1,0,-2,0,1,1,0,8,-245.2230955558423
23240026,12,2,4,14,25,3,0,-2,0,1,1,0,8,245.2230955558423
23240026,12,2,4,25,14,-3,1,2,0,1,1,0,8,-245.2230955558423
23240026,12,2,5,14,25,1,1,-1,0,1,1,0,8,245.2230955558423
23240026,12,2,5,25,14,-1,0,1,0,1,1,0,8,-245.2230955558423
23240026,12,2,6,14,25,0,1,-1,0,1,1,0,8,245.2230955558423
23240026,12,2,6,25,14,0,0,1,0,1,1,0,8,-245.2230955558423
23240026,12,2,7,14,25,-1,1,1,1,0,1,0,8,245.2230955558423
23240026,12,2,7,25,14,1,0,-1,-1,1,0,0,8,-245.2230955558423
23240026,12,2,8,14,25,0,0,2,-1,0,0,0,8,245.2230955558423
23240026,12,2,8,25,14,0,1,-2,1,0,0,0,8,-245.2230955558423
23240026,12,3,1,30,43,0,1,2,0,1,1,0,8,105.21631916238266
23240026,12,3,1,43,30,0,0,-2,0,1,1,0,8,-105.21631916238266
23240026,12,3,2,30,43,2,0,-1,0,1,1,0,8,105.21631916238266
23240026,12,3,2,43,30,-2,1,1,0,1,1,0,8,-105.21631916238266
23240026,12,3,3,30,43,1,1,-3,0,1,1,0,8,105.21631916238266
23240026,12,3,3,43,30,-1,0,3,0,1,1,0,8,-105.21631916238266
23240026,12,3,4,30,43,-2,1,1,0,1,1,0,8,105.21631916238266
23240026,12,3,4,43,30,2,0,-1,0,1,1,0,8,-105.21631916238266
23240026,12,3,5,30,43,-1,0,-1,0,1,1,0,8,105.21631916238266
23240026,12,3,5,43,30,1,1,1,0,1,1,0,8,-105.21631916238266
23240026,12,3,6,30,43,-2,1,1,1,0,1,0,8,105.21631916238266
23240026,12,3,6,43,30,2,0,-1,-1,1,0,0,8,-105.21631916238266
23240026,12,3,7,30,43,-1,0,-2,-1,0,0,0,8,105.21631916238266
23240026,12,3,7,43,30,1,1,2,1,0,0,0,8,-105.21631916238266
23240026,12,3,8,30,43,-3,1,-1,0,0,0,0,8,105.21631916238266
23240026,12,3,8,43,30,3,0,1,0,0,0,0,8,-105.21631916238266
23240026,12,4,1,10,19,0,0,-1,0,1,1,0,8,-15.418962376175614
23240026,12,4,1,19,10,0,1,1,0,1,1,0,8,15.418962376175614
23240026,12,4,2,10,19,-1,1,-1,0,1,1,0,8,-15.418962376175614
23240026,12,4,2,19,10,1,0,1,0,1,1,0,8,15.418962376175614
23240026,12,4,3,10,19,-2,1,1,0,1,1,0,8,-15.418962376175614
23240026,12,4,3,19,10,2,0,-1,0,1,1,0,8,15.418962376175614
23240026,12,4,4,10,19,-1,0,-2,0,1,1,0,8,-15.418962376175614
23240026,12,4,4,19,10,1,1,2,0,1,1,0,8,15.418962376175614
23240026,12,4,5,10,19,-3,1,2,0,1,1,0,8,-15.418962376175614
23240026,12,4,5,19,10,3,0,-2,0,1,1,0,8,15.418962376175614
23240026,12,4,6,10,19,-1,0,-2,-1,1,0,0,8,-15.418962376175614
23240026,12,4,6,19,10,1,1,2,1,0,1,0,8,15.418962376175614
23240026,12,4,7,10,19,-3,1,1,1,0,0,0,8,-15.418962376175614
